date,data_or_inferred,incarcerated_total,incarcerated_white,incarcerated_black,incarcerated_hispanic,incarcerated_amerind,incarcerated_asian,incarcerated_other,incarcerated_unknown,incarcerated_nonwhite,state,url
2016-11-01,raw data (totals); inferred race counts,29654.0,16527,12362.0,,,,693.0,,13127.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2016-12-01,raw data (totals); inferred race counts,29603.0,16605,12350.0,,,,696.0,,12998.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2017-01-01,raw data (totals); inferred race counts,29304.0,16684,12338.0,,,,699.0,,12620.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2017-02-01,raw data (totals); inferred race counts,29565.0,16762,12326.0,,,,702.0,,12803.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2017-03-01,raw data (totals); inferred race counts,29693.0,16840,12314.0,,,,705.0,,12853.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2017-04-01,raw data (totals); inferred race counts,29802.0,16919,12302.0,,,,708.0,,12883.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2017-05-01,raw data (totals); inferred race counts,30063.0,16997,12290.0,,,,711.0,,13066.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2017-06-01,raw data (totals); inferred race counts,30092.0,17075,12278.0,,,,714.0,,13017.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2017-07-01,raw data,30138.0,17154,12266.0,,,,718.0,,12984.0,Tennessee,https://www.tn.gov/content/dam/tn/correction/documents/StatisticalAbstract2017.pdf
2017-08-01,raw data (totals); inferred race counts,30185.0,17180,12256.0,,,,719.0,,13005.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2017-09-01,raw data (totals); inferred race counts,30318.0,17206,12246.0,,,,720.0,,13112.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2017-10-01,raw data (totals); inferred race counts,30491.0,17234,12236.0,,,,722.0,,13257.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2017-11-01,raw data (totals); inferred race counts,30285.0,17260,12226.0,,,,723.0,,13025.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2017-12-01,raw data (totals); inferred race counts,30421.0,17286,12216.0,,,,724.0,,13135.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2018-01-01,raw data (totals); inferred race counts,30054.0,17314,12207.0,,,,727.0,,12740.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2018-02-01,raw data (totals); inferred race counts,30176.0,17340,12197.0,,,,728.0,,12836.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2018-03-01,raw data (totals); inferred race counts,30193.0,17366,12187.0,,,,729.0,,12827.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2018-04-01,raw data (totals); inferred race counts,30082.0,17394,12177.0,,,,732.0,,12688.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2018-05-01,raw data (totals); inferred race counts,30186.0,17421,12167.0,,,,733.0,,12765.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2018-06-01,raw data (totals); inferred race counts,30321.0,17448,12157.0,,,,734.0,,12873.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2018-07-01,raw data,30360.0,17475,12148.0,,,,737.0,,12885.0,Tennessee,https://www.tn.gov/content/dam/tn/correction/documents/StatisticalAbstract2018.pdf
2018-08-01,raw data (totals); inferred race counts,30399.0,17448,12208.0,,,,726.0,,12951.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2018-09-01,raw data (totals); inferred race counts,30433.0,17421,12268.0,,,,715.0,,13012.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2018-10-01,raw data (totals); inferred race counts,30547.0,17395,12328.0,,,,706.0,,13152.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2018-11-01,raw data (totals); inferred race counts,30361.0,17368,12388.0,,,,696.0,,12993.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2018-12-01,raw data (totals); inferred race counts,30369.0,17341,12448.0,,,,686.0,,13028.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2019-01-01,raw data (totals); inferred race counts,30128.0,17316,12508.0,,,,676.0,,12812.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2019-02-01,raw data (totals); inferred race counts,30473.0,17289,12568.0,,,,666.0,,13184.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2019-03-01,raw data (totals); inferred race counts,30419.0,17262,12628.0,,,,656.0,,13157.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2019-04-01,raw data (totals); inferred race counts,30478.0,17237,12688.0,,,,646.0,,13241.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2019-05-01,raw data (totals); inferred race counts,30560.0,17210,12748.0,,,,636.0,,13350.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2019-06-01,raw data (totals); inferred race counts,30660.0,17183,12808.0,,,,626.0,,13477.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2019-07-01,raw data,30642.0,17158,12868.0,,,,616.0,,13484.0,Tennessee,https://www.tn.gov/content/dam/tn/correction/documents/StatisticalAbstract2019.pdf
2019-08-01,raw data (totals); inferred race counts,30625.0,16973,12739.0,,,,616.0,,13652.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2019-09-01,raw data (totals); inferred race counts,30531.0,16788,12610.0,,,,616.0,,13743.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2019-10-01,raw data (totals); inferred race counts,30612.0,16605,12481.0,,,,617.0,,14007.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2019-11-01,raw data (totals); inferred race counts,30403.0,16421,12352.0,,,,617.0,,13982.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2019-12-01,raw data (totals); inferred race counts,30346.0,16237,12223.0,,,,617.0,,14109.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2020-01-01,raw data (totals); inferred race counts,29852.0,16053,12094.0,,,,618.0,,13799.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2020-02-01,raw data (totals); inferred race counts,29841.0,15869,11965.0,,,,618.0,,13972.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2020-03-01,raw data (totals); inferred race counts,29973.0,15685,11836.0,,,,618.0,,14288.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2020-04-01,raw data (totals); inferred race counts,28991.0,15501,11707.0,,,,619.0,,13490.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2020-05-01,raw data (totals); inferred race counts,27946.0,15317,11578.0,,,,619.0,,12629.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2020-06-01,raw data (totals); inferred race counts,27332.0,15133,11449.0,,,,619.0,,12199.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2020-07-01,raw data,26890.0,14949,11320.0,,,,621.0,,11941.0,Tennessee,https://www.tn.gov/content/dam/tn/correction/documents/AnnualReport2020.pdf
2020-08-01,raw data (totals); inferred race counts,26448.0,14877,11236.0,,,,631.0,,11571.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2020-09-01,raw data (totals); inferred race counts,25504.0,14805,11152.0,,,,641.0,,10699.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2020-10-01,raw data (totals); inferred race counts,25976.0,14735,11069.0,,,,651.0,,11241.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2020-11-01,raw data (totals); inferred race counts,25946.0,14663,10985.0,,,,661.0,,11283.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2020-12-01,raw data (totals); inferred race counts,25604.0,14591,10901.0,,,,671.0,,11013.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2021-01-01,raw data (totals); inferred race counts,25224.0,14521,10819.0,,,,682.0,,10703.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2021-02-01,raw data (totals); inferred race counts,25265.0,14449,10735.0,,,,692.0,,10816.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2021-03-01,raw data (totals); inferred race counts,25128.0,14377,10651.0,,,,702.0,,10751.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2021-04-01,raw data (totals); inferred race counts,25184.0,14307,10569.0,,,,712.0,,10877.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2021-05-01,raw data (totals); inferred race counts,25112.0,14235,10485.0,,,,722.0,,10877.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2021-06-01,raw data (totals); inferred race counts,25065.0,14163,10401.0,,,,732.0,,10902.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/annual-reports.html
2021-07-01,raw data,25155.0,14093,10319.0,,,,743.0,,11062.0,Tennessee,https://www.tn.gov/content/dam/tn/correction/documents/AnnualReport2021.pdf
2021-08-01,raw data (totals); inferred race counts,25246.0,14049,10322.0,,,,742.0,,11197.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/felon-population-reports.html
2021-09-01,raw data (totals); inferred race counts,24982.0,14005,10325.0,,,,741.0,,10977.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/felon-population-reports.html
2021-10-01,raw data (totals); inferred race counts,24817.0,13963,10330.0,,,,742.0,,10854.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/felon-population-reports.html
2021-11-01,raw data (totals); inferred race counts,24902.0,13919,10334.0,,,,742.0,,10983.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/felon-population-reports.html
2021-12-01,raw data (totals); inferred race counts,24624.0,13875,10338.0,,,,742.0,,10749.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/felon-population-reports.html
2022-01-01,raw data (totals); inferred race counts,24532.0,13833,10342.0,,,,742.0,,10699.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/felon-population-reports.html
2022-02-01,raw data (totals); inferred race counts,24589.0,13789,10345.0,,,,741.0,,10800.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/felon-population-reports.html
2022-03-01,raw data (totals); inferred race counts,24615.0,13745,10348.0,,,,740.0,,10870.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/felon-population-reports.html
2022-04-01,raw data (totals); inferred race counts,24593.0,13703,10353.0,,,,741.0,,10890.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/felon-population-reports.html
2022-05-01,raw data (totals); inferred race counts,24615.0,13660,10357.0,,,,741.0,,10955.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/felon-population-reports.html
2022-06-01,raw data (totals); inferred race counts,24612.0,13617,10361.0,,,,741.0,,10995.0,Tennessee,https://www.tn.gov/correction/statistics-and-information/felon-population-reports.html
2022-07-01,raw data,24680.0,13574,10365.0,,,,741.0,,11106.0,Tennessee,https://www.tn.gov/content/dam/tn/correction/documents/AnnualReport2022.pdf
2005-09-01,raw data,152213.0,48477,57932.0,45060.0,,,744.0,,103736.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2005-10-01,inferred race counts,152267.0,48504,57890.0,45128.0,,,745.0,,103763.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2005-11-01,inferred race counts,152321.0,48531,57848.0,45196.0,,,746.0,,103790.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2005-12-01,inferred race counts,152380.0,48560,57808.0,45264.0,,,748.0,,103820.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2006-01-01,inferred race counts,152436.0,48588,57767.0,45332.0,,,749.0,,103848.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2006-02-01,inferred race counts,152492.0,48616,57726.0,45400.0,,,750.0,,103876.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2006-03-01,inferred race counts,152550.0,48644,57685.0,45468.0,,,753.0,,103906.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2006-04-01,inferred race counts,152605.0,48672,57643.0,45536.0,,,754.0,,103933.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2006-05-01,inferred race counts,152660.0,48700,57601.0,45604.0,,,755.0,,103960.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2006-06-01,inferred race counts,152719.0,48728,57561.0,45672.0,,,758.0,,103991.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2006-07-01,inferred race counts,152775.0,48756,57520.0,45740.0,,,759.0,,104019.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2006-08-01,inferred race counts,152831.0,48784,57479.0,45808.0,,,760.0,,104047.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2006-09-01,raw data,152889.0,48812,57438.0,45876.0,,,763.0,,104077.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2006-10-01,inferred race counts,152869.0,48794,57399.0,45911.0,,,765.0,,104075.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2006-11-01,inferred race counts,152849.0,48776,57360.0,45946.0,,,767.0,,104073.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2006-12-01,inferred race counts,152831.0,48758,57322.0,45981.0,,,770.0,,104073.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2007-01-01,inferred race counts,152811.0,48740,57283.0,46016.0,,,772.0,,104071.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2007-02-01,inferred race counts,152791.0,48722,57244.0,46051.0,,,774.0,,104069.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2007-03-01,inferred race counts,152774.0,48704,57206.0,46087.0,,,777.0,,104070.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2007-04-01,inferred race counts,152754.0,48686,57167.0,46122.0,,,779.0,,104068.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2007-05-01,inferred race counts,152734.0,48668,57128.0,46157.0,,,781.0,,104066.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2007-06-01,inferred race counts,152716.0,48650,57090.0,46192.0,,,784.0,,104066.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2007-07-01,inferred race counts,152696.0,48632,57051.0,46227.0,,,786.0,,104064.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2007-08-01,inferred race counts,152676.0,48614,57012.0,46262.0,,,788.0,,104062.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2007-09-01,raw data,152661.0,48596,56975.0,46298.0,,,792.0,,104065.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2007-10-01,inferred race counts,152948.0,48625,57078.0,46455.0,,,790.0,,104323.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2007-11-01,inferred race counts,153235.0,48654,57181.0,46612.0,,,788.0,,104581.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2007-12-01,inferred race counts,153526.0,48684,57284.0,46771.0,,,787.0,,104842.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2008-01-01,inferred race counts,153813.0,48713,57387.0,46928.0,,,785.0,,105100.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2008-02-01,inferred race counts,154100.0,48742,57490.0,47085.0,,,783.0,,105358.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2008-03-01,inferred race counts,154392.0,48773,57593.0,47244.0,,,782.0,,105619.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2008-04-01,inferred race counts,154679.0,48802,57696.0,47401.0,,,780.0,,105877.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2008-05-01,inferred race counts,154966.0,48831,57799.0,47558.0,,,778.0,,106135.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2008-06-01,inferred race counts,155258.0,48862,57902.0,47717.0,,,777.0,,106396.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2008-07-01,inferred race counts,155546.0,48891,58005.0,47875.0,,,775.0,,106655.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
2008-08-01,inferred race counts,155834.0,48920,58108.0,48033.0,,,773.0,,106914.0,Texas,https://www.tdcj.texas.gov/publications/statistical_reports.html
