date,admissions_total,admissions_white,admissions_black,admissions_hispanic,admissions_amerind,admissions_asian,admissions_other,releases_total,releases_white,releases_black,releases_hispanic,releases_amerind,releases_asian,releases_other,state
2020-09-01,461,423,18,83.0,21.0,0.0,17.0,562,423,18,83.0,21.0,0.0,17.0,Idaho
2020-10-01,453,429,15,74.0,24.0,0.0,23.0,564,429,15,74.0,24.0,0.0,23.0,Idaho
2020-11-01,413,370,23,69.0,32.0,0.0,16.0,509,370,23,69.0,32.0,0.0,16.0,Idaho
2020-12-01,572,372,12,68.0,18.0,0.0,12.0,482,372,12,68.0,18.0,0.0,12.0,Idaho
2021-01-01,472,291,16,55.0,18.0,0.0,12.0,392,291,16,55.0,18.0,0.0,12.0,Idaho
2021-02-01,457,270,22,56.0,12.0,0.0,13.0,373,270,22,56.0,12.0,0.0,13.0,Idaho
2021-03-01,560,333,14,66.0,27.0,0.0,13.0,453,333,14,66.0,27.0,0.0,13.0,Idaho
2021-04-01,530,453,16,71.0,27.0,0.0,21.0,588,453,16,71.0,27.0,0.0,21.0,Idaho
2021-05-01,581,386,19,62.0,12.0,0.0,19.0,498,386,19,62.0,12.0,0.0,19.0,Idaho
2021-06-01,532,321,10,61.0,14.0,0.0,14.0,420,321,10,61.0,14.0,0.0,14.0,Idaho
2021-07-01,565,411,21,81.0,23.0,0.0,15.0,551,411,21,81.0,23.0,0.0,15.0,Idaho
2021-08-01,618,436,13,101.0,29.0,0.0,16.0,595,436,13,101.0,29.0,0.0,16.0,Idaho
2021-09-01,526,391,16,69.0,28.0,0.0,18.0,522,391,16,69.0,28.0,0.0,18.0,Idaho
2021-10-01,543,399,17,70.0,25.0,0.0,22.0,533,399,17,70.0,25.0,0.0,22.0,Idaho
2021-11-01,617,411,17,82.0,22.0,0.0,24.0,556,411,17,82.0,22.0,0.0,24.0,Idaho
2021-12-01,613,408,21,67.0,23.0,0.0,20.0,538,408,21,67.0,23.0,0.0,20.0,Idaho
2022-01-01,546,378,13,72.0,16.0,0.0,21.0,500,378,13,72.0,16.0,0.0,21.0,Idaho
2022-02-01,520,398,12,83.0,16.0,0.0,19.0,528,398,12,83.0,16.0,0.0,19.0,Idaho
2022-03-01,592,392,11,67.0,24.0,0.0,22.0,516,392,11,67.0,24.0,0.0,22.0,Idaho
2022-04-01,553,440,20,88.0,18.0,0.0,21.0,587,440,20,88.0,18.0,0.0,21.0,Idaho
2022-05-01,571,399,14,96.0,33.0,0.0,16.0,558,399,14,96.0,33.0,0.0,16.0,Idaho
2022-06-01,617,396,15,66.0,20.0,0.0,20.0,517,396,15,66.0,20.0,0.0,20.0,Idaho
2022-07-01,554,384,16,61.0,16.0,0.0,17.0,493,384,16,61.0,16.0,0.0,17.0,Idaho
2022-08-01,576,442,15,66.0,21.0,0.0,20.0,563,442,15,66.0,21.0,0.0,20.0,Idaho
2010-01-01,887,433,156,258.0,28.0,10.0,0.0,883,388,160,295.0,34.0,6.0,0.0,Colorado
2010-02-01,864,372,171,284.0,26.0,10.0,0.0,812,356,181,237.0,29.0,9.0,0.0,Colorado
2010-03-01,974,460,156,317.0,35.0,6.0,0.0,917,412,173,277.0,41.0,13.0,1.0,Colorado
2010-04-01,948,440,174,301.0,29.0,4.0,0.0,853,388,168,257.0,31.0,8.0,1.0,Colorado
2010-05-01,879,405,177,260.0,26.0,10.0,0.0,885,388,154,296.0,35.0,12.0,0.0,Colorado
2010-06-01,974,437,173,331.0,27.0,6.0,0.0,973,450,177,302.0,35.0,9.0,0.0,Colorado
2010-07-01,821,359,154,274.0,32.0,1.0,1.0,867,416,158,262.0,27.0,3.0,1.0,Colorado
2010-08-01,932,429,182,283.0,28.0,9.0,0.0,879,411,153,281.0,31.0,3.0,0.0,Colorado
2010-09-01,834,391,122,285.0,29.0,7.0,0.0,904,406,171,282.0,39.0,6.0,0.0,Colorado
2010-10-01,843,383,147,263.0,43.0,6.0,1.0,822,372,160,243.0,35.0,8.0,4.0,Colorado
2010-11-01,833,375,154,270.0,28.0,6.0,0.0,871,389,174,270.0,30.0,7.0,1.0,Colorado
2010-12-01,776,320,163,258.0,28.0,6.0,0.0,902,382,194,291.0,29.0,6.0,0.0,Colorado
2011-01-01,851,396,141,278.0,32.0,4.0,0.0,860,390,145,281.0,39.0,4.0,1.0,Colorado
2011-02-01,739,355,131,222.0,29.0,2.0,0.0,758,331,137,254.0,24.0,11.0,1.0,Colorado
2011-03-01,925,406,182,300.0,27.0,8.0,0.0,869,388,172,273.0,33.0,3.0,0.0,Colorado
2011-04-01,810,359,138,273.0,31.0,9.0,0.0,777,353,145,241.0,32.0,6.0,0.0,Colorado
2011-05-01,813,383,135,258.0,30.0,6.0,0.0,813,368,156,263.0,25.0,1.0,0.0,Colorado
2011-06-01,826,363,158,265.0,35.0,5.0,0.0,893,390,176,287.0,36.0,4.0,0.0,Colorado
2011-07-01,766,353,124,257.0,28.0,4.0,0.0,789,370,154,234.0,27.0,3.0,1.0,Colorado
2011-08-01,825,365,143,280.0,29.0,8.0,0.0,898,371,149,336.0,35.0,7.0,0.0,Colorado
2011-09-01,799,344,156,258.0,31.0,10.0,0.0,792,367,146,251.0,24.0,4.0,0.0,Colorado
2011-10-01,724,337,123,224.0,33.0,6.0,0.0,919,387,170,321.0,33.0,8.0,0.0,Colorado
2011-11-01,714,339,126,212.0,35.0,2.0,0.0,967,408,162,348.0,40.0,7.0,2.0,Colorado
2011-12-01,677,314,123,211.0,24.0,5.0,0.0,862,376,153,294.0,32.0,6.0,1.0,Colorado
2012-01-01,804,355,161,257.0,27.0,4.0,0.0,895,423,152,285.0,26.0,9.0,0.0,Colorado
2012-02-01,713,342,134,205.0,29.0,2.0,0.0,948,431,158,306.0,44.0,9.0,0.0,Colorado
2012-03-01,750,351,133,232.0,32.0,2.0,0.0,968,424,190,309.0,36.0,8.0,1.0,Colorado
2012-04-01,820,382,133,264.0,35.0,5.0,0.0,863,398,146,273.0,40.0,6.0,0.0,Colorado
2012-05-01,789,376,143,224.0,40.0,6.0,0.0,949,441,176,283.0,37.0,12.0,0.0,Colorado
2012-06-01,814,335,180,261.0,29.0,7.0,0.0,890,406,173,280.0,25.0,6.0,0.0,Colorado
2012-07-01,803,350,149,262.0,35.0,5.0,0.0,883,414,133,278.0,44.0,14.0,0.0,Colorado
2012-08-01,838,389,161,250.0,31.0,6.0,0.0,916,400,203,274.0,34.0,5.0,0.0,Colorado
2012-09-01,691,327,116,218.0,22.0,8.0,0.0,968,447,194,284.0,31.0,11.0,1.0,Colorado
2012-10-01,800,349,162,253.0,30.0,6.0,0.0,929,419,155,311.0,37.0,6.0,1.0,Colorado
2012-11-01,820,390,141,254.0,30.0,5.0,0.0,850,390,160,263.0,30.0,7.0,0.0,Colorado
2012-12-01,776,348,151,236.0,37.0,4.0,0.0,861,377,181,265.0,32.0,6.0,0.0,Colorado
2013-01-01,802,364,137,255.0,36.0,9.0,0.0,949,415,189,304.0,35.0,6.0,0.0,Colorado
2013-02-01,770,348,116,265.0,35.0,6.0,0.0,864,402,156,264.0,38.0,4.0,0.0,Colorado
2013-03-01,801,357,141,260.0,37.0,5.0,0.0,822,391,149,242.0,34.0,6.0,0.0,Colorado
2013-04-01,848,381,145,284.0,31.0,6.0,0.0,890,410,167,263.0,42.0,6.0,2.0,Colorado
2013-05-01,863,374,161,279.0,40.0,8.0,0.0,792,358,148,250.0,30.0,6.0,0.0,Colorado
2013-06-01,847,391,156,264.0,26.0,8.0,0.0,837,366,154,273.0,33.0,11.0,0.0,Colorado
2013-07-01,964,448,174,310.0,28.0,3.0,1.0,860,387,160,276.0,28.0,7.0,2.0,Colorado
2013-08-01,913,390,159,315.0,45.0,4.0,0.0,845,373,155,272.0,36.0,8.0,1.0,Colorado
2013-09-01,776,371,144,225.0,31.0,5.0,0.0,833,370,137,293.0,24.0,8.0,1.0,Colorado
2013-10-01,972,448,165,300.0,47.0,12.0,0.0,856,386,172,261.0,35.0,2.0,0.0,Colorado
2013-11-01,787,360,144,247.0,34.0,2.0,0.0,826,396,137,266.0,24.0,2.0,1.0,Colorado
2013-12-01,798,376,149,229.0,38.0,4.0,0.0,852,369,162,278.0,35.0,8.0,0.0,Colorado
2014-01-01,871,406,140,279.0,36.0,8.0,0.0,879,398,158,294.0,24.0,5.0,0.0,Colorado
2014-02-01,802,384,123,257.0,28.0,10.0,0.0,802,355,142,267.0,34.0,2.0,2.0,Colorado
2014-03-01,879,448,143,245.0,32.0,11.0,0.0,817,361,136,276.0,31.0,12.0,1.0,Colorado
2014-04-01,880,382,158,299.0,35.0,6.0,0.0,829,371,166,251.0,30.0,9.0,2.0,Colorado
2014-05-01,824,379,148,244.0,40.0,12.0,0.0,788,359,130,253.0,36.0,10.0,0.0,Colorado
2014-06-01,855,408,162,254.0,24.0,5.0,0.0,794,361,131,266.0,29.0,7.0,0.0,Colorado
2014-07-01,878,415,148,281.0,28.0,5.0,1.0,874,404,147,277.0,43.0,2.0,1.0,Colorado
2014-08-01,920,429,167,281.0,37.0,6.0,0.0,776,335,164,237.0,34.0,6.0,0.0,Colorado
2014-09-01,851,403,149,253.0,40.0,5.0,0.0,827,406,126,257.0,33.0,4.0,1.0,Colorado
2014-10-01,857,414,158,248.0,31.0,4.0,1.0,850,391,140,277.0,30.0,10.0,2.0,Colorado
2014-11-01,789,360,137,256.0,28.0,8.0,0.0,764,342,147,233.0,34.0,8.0,0.0,Colorado
2014-12-01,778,384,142,216.0,32.0,3.0,1.0,870,407,165,255.0,34.0,8.0,1.0,Colorado
2015-01-01,732,342,111,238.0,34.0,6.0,0.0,771,356,147,226.0,31.0,11.0,0.0,Colorado
2015-02-01,755,385,117,215.0,30.0,7.0,0.0,680,295,125,230.0,26.0,4.0,0.0,Colorado
2015-03-01,906,412,160,279.0,47.0,8.0,0.0,828,388,153,246.0,32.0,8.0,1.0,Colorado
2015-04-01,798,404,127,234.0,30.0,3.0,0.0,874,405,145,284.0,35.0,5.0,0.0,Colorado
2015-05-01,733,351,126,220.0,34.0,2.0,0.0,747,367,135,205.0,37.0,3.0,0.0,Colorado
2015-06-01,841,399,150,258.0,27.0,6.0,1.0,863,403,147,271.0,36.0,5.0,1.0,Colorado
2015-07-01,793,372,128,249.0,34.0,9.0,0.0,880,406,158,265.0,43.0,8.0,0.0,Colorado
2015-08-01,775,402,140,190.0,38.0,5.0,0.0,793,384,136,240.0,26.0,6.0,1.0,Colorado
2015-09-01,818,402,137,231.0,34.0,13.0,1.0,898,434,167,269.0,24.0,3.0,1.0,Colorado
2015-10-01,804,368,125,267.0,34.0,10.0,0.0,879,417,164,257.0,34.0,7.0,0.0,Colorado
2015-11-01,746,340,124,245.0,30.0,6.0,0.0,845,407,154,245.0,35.0,4.0,0.0,Colorado
2015-12-01,601,290,105,184.0,16.0,3.0,3.0,907,436,162,266.0,35.0,7.0,1.0,Colorado
2016-01-01,658,305,114,204.0,26.0,7.0,0.0,827,410,143,241.0,29.0,4.0,0.0,Colorado
2016-02-01,691,339,103,206.0,28.0,15.0,0.0,795,389,132,231.0,35.0,5.0,4.0,Colorado
2016-03-01,682,331,112,208.0,27.0,3.0,1.0,873,423,145,266.0,31.0,6.0,1.0,Colorado
2016-04-01,719,360,114,206.0,34.0,5.0,0.0,711,318,119,237.0,31.0,6.0,0.0,Colorado
2016-05-01,764,386,128,218.0,30.0,2.0,0.0,713,366,109,204.0,30.0,4.0,0.0,Colorado
2016-06-01,800,400,133,220.0,41.0,5.0,0.0,784,348,137,262.0,28.0,9.0,0.0,Colorado
2016-07-01,678,307,121,231.0,15.0,4.0,0.0,609,272,115,194.0,27.0,1.0,0.0,Colorado
2016-08-01,815,401,127,240.0,42.0,4.0,1.0,744,347,139,214.0,35.0,8.0,1.0,Colorado
2016-09-01,719,366,82,231.0,28.0,11.0,0.0,740,357,125,212.0,39.0,7.0,0.0,Colorado
2016-10-01,741,362,110,234.0,31.0,4.0,0.0,719,350,116,217.0,33.0,2.0,1.0,Colorado
2016-11-01,744,342,133,230.0,32.0,5.0,0.0,747,378,112,223.0,27.0,7.0,0.0,Colorado
2016-12-01,716,349,122,221.0,21.0,3.0,0.0,676,330,110,208.0,23.0,5.0,0.0,Colorado
2017-01-01,789,370,127,247.0,35.0,9.0,1.0,728,334,124,238.0,27.0,4.0,1.0,Colorado
2017-02-01,778,370,122,244.0,35.0,6.0,1.0,657,327,100,196.0,25.0,7.0,2.0,Colorado
2017-03-01,855,410,123,273.0,39.0,7.0,2.0,771,374,131,236.0,25.0,4.0,1.0,Colorado
2017-04-01,752,359,99,250.0,42.0,1.0,1.0,708,342,106,228.0,23.0,7.0,2.0,Colorado
2017-05-01,859,412,130,274.0,31.0,11.0,1.0,846,398,120,292.0,29.0,6.0,1.0,Colorado
2017-06-01,762,351,119,253.0,26.0,10.0,2.0,792,387,115,240.0,38.0,11.0,1.0,Colorado
2017-07-01,741,346,125,235.0,30.0,4.0,0.0,706,346,117,205.0,35.0,3.0,0.0,Colorado
2017-08-01,858,422,118,257.0,48.0,12.0,1.0,1035,471,152,353.0,49.0,8.0,2.0,Colorado
2017-09-01,697,356,101,204.0,30.0,6.0,0.0,858,418,136,259.0,37.0,7.0,1.0,Colorado
2017-10-01,848,392,123,289.0,35.0,9.0,0.0,932,451,144,286.0,40.0,11.0,0.0,Colorado
2017-11-01,849,431,130,247.0,37.0,3.0,1.0,835,424,124,250.0,30.0,6.0,1.0,Colorado
2017-12-01,865,434,106,269.0,44.0,11.0,1.0,802,395,105,255.0,35.0,10.0,2.0,Colorado
2018-01-01,846,402,109,292.0,28.0,14.0,0.0,826,404,128,250.0,35.0,6.0,3.0,Colorado
2018-02-01,819,384,132,256.0,40.0,4.0,1.0,778,357,126,262.0,29.0,3.0,1.0,Colorado
2018-03-01,883,422,122,287.0,41.0,9.0,0.0,827,408,103,275.0,35.0,6.0,0.0,Colorado
2018-04-01,892,423,143,285.0,34.0,6.0,0.0,832,401,134,244.0,48.0,4.0,1.0,Colorado
2018-05-01,894,422,128,296.0,36.0,12.0,0.0,821,404,125,254.0,35.0,3.0,0.0,Colorado
2018-06-01,853,371,147,271.0,48.0,15.0,1.0,746,383,99,229.0,24.0,10.0,1.0,Colorado
2018-07-01,804,393,122,247.0,35.0,7.0,0.0,843,396,131,273.0,34.0,8.0,1.0,Colorado
2018-08-01,886,434,128,279.0,38.0,6.0,0.0,967,457,162,307.0,30.0,10.0,1.0,Colorado
2018-09-01,725,378,106,213.0,22.0,4.0,0.0,717,357,104,223.0,26.0,7.0,0.0,Colorado
2018-10-01,899,432,136,267.0,49.0,13.0,2.0,827,424,107,246.0,40.0,7.0,3.0,Colorado
2018-11-01,832,402,112,264.0,45.0,8.0,0.0,863,393,147,282.0,30.0,11.0,0.0,Colorado
2018-12-01,839,406,119,259.0,40.0,14.0,0.0,731,345,106,237.0,37.0,5.0,1.0,Colorado
2019-01-01,845,450,119,234.0,37.0,4.0,0.0,852,435,113,263.0,30.0,11.0,1.0,Colorado
2019-02-01,808,385,117,265.0,36.0,5.0,0.0,749,370,112,227.0,31.0,6.0,2.0,Colorado
2019-03-01,781,390,115,239.0,25.0,11.0,1.0,870,419,120,280.0,41.0,9.0,1.0,Colorado
2019-04-01,800,370,128,244.0,45.0,11.0,0.0,868,445,125,262.0,32.0,4.0,0.0,Colorado
2019-05-01,772,371,110,252.0,32.0,7.0,0.0,890,441,116,282.0,40.0,8.0,3.0,Colorado
2019-06-01,759,378,100,241.0,32.0,7.0,1.0,776,373,104,258.0,32.0,8.0,1.0,Colorado
2019-07-01,770,371,124,235.0,32.0,8.0,0.0,813,389,129,253.0,33.0,9.0,0.0,Colorado
2019-08-01,792,368,117,272.0,26.0,7.0,0.0,838,393,120,280.0,33.0,9.0,3.0,Colorado
2019-09-01,696,331,94,234.0,29.0,7.0,1.0,814,416,103,253.0,36.0,5.0,1.0,Colorado
2019-10-01,845,409,130,269.0,26.0,10.0,1.0,911,454,112,293.0,41.0,9.0,2.0,Colorado
2019-11-01,725,355,99,216.0,49.0,6.0,0.0,679,319,95,219.0,37.0,9.0,0.0,Colorado
2019-12-01,837,415,117,258.0,40.0,7.0,0.0,836,393,133,267.0,35.0,7.0,1.0,Colorado
2020-01-01,763,371,103,253.0,33.0,3.0,0.0,832,394,106,296.0,33.0,3.0,0.0,Colorado
2020-02-01,730,370,103,214.0,31.0,11.0,1.0,815,400,116,264.0,29.0,5.0,1.0,Colorado
2020-03-01,626,311,89,192.0,26.0,6.0,0.0,860,407,129,276.0,36.0,12.0,0.0,Colorado
2020-04-01,429,223,51,132.0,18.0,4.0,1.0,1371,671,164,450.0,66.0,17.0,3.0,Colorado
2020-05-01,363,164,47,127.0,16.0,5.0,4.0,984,486,145,298.0,48.0,5.0,2.0,Colorado
2020-06-01,451,237,58,124.0,21.0,5.0,6.0,825,411,124,243.0,36.0,10.0,1.0,Colorado
2020-07-01,435,213,59,136.0,21.0,3.0,0.0,727,357,103,219.0,42.0,6.0,0.0,Colorado
2020-08-01,433,212,60,142.0,14.0,3.0,1.0,676,346,102,184.0,32.0,8.0,4.0,Colorado
2020-09-01,468,226,53,160.0,24.0,1.0,4.0,712,358,91,223.0,29.0,9.0,3.0,Colorado
2020-10-01,438,210,66,129.0,26.0,4.0,3.0,578,277,66,201.0,24.0,8.0,1.0,Colorado
2020-11-01,340,157,46,121.0,11.0,2.0,2.0,507,247,62,168.0,24.0,4.0,2.0,Colorado
2020-12-01,408,190,45,153.0,14.0,1.0,2.0,686,336,76,231.0,35.0,5.0,3.0,Colorado
2021-01-01,412,205,54,124.0,17.0,6.0,6.0,503,245,70,166.0,13.0,6.0,3.0,Colorado
2021-02-01,408,193,48,141.0,18.0,1.0,7.0,568,279,84,177.0,20.0,4.0,4.0,Colorado
2021-03-01,457,222,82,133.0,12.0,2.0,6.0,621,285,98,204.0,26.0,7.0,1.0,Colorado
2021-04-01,460,228,62,138.0,23.0,1.0,8.0,649,326,90,205.0,21.0,4.0,3.0,Colorado
2021-05-01,422,214,57,134.0,13.0,1.0,0.0,434,183,61,166.0,18.0,6.0,0.0,Colorado
2021-06-01,455,238,68,121.0,18.0,6.0,3.0,508,248,82,146.0,24.0,7.0,1.0,Colorado
2021-07-01,484,236,71,143.0,26.0,2.0,6.0,449,217,64,143.0,21.0,2.0,2.0,Colorado
2021-08-01,530,288,61,157.0,13.0,6.0,5.0,479,230,67,148.0,28.0,3.0,3.0,Colorado
2021-09-01,448,232,55,131.0,23.0,3.0,2.0,509,249,69,165.0,19.0,4.0,3.0,Colorado
2021-10-01,562,278,86,156.0,37.0,4.0,1.0,389,207,52,112.0,11.0,5.0,2.0,Colorado
2021-11-01,503,275,71,135.0,15.0,2.0,0.0,445,209,73,136.0,23.0,4.0,0.0,Colorado
2021-12-01,493,237,74,157.0,16.0,7.0,0.0,521,251,75,173.0,16.0,5.0,1.0,Colorado
2022-01-01,486,236,59,160.0,25.0,2.0,4.0,400,203,60,118.0,14.0,3.0,2.0,Colorado
2022-02-01,464,244,66,121.0,29.0,3.0,1.0,400,200,58,121.0,18.0,2.0,1.0,Colorado
2022-03-01,617,306,81,192.0,29.0,4.0,5.0,484,226,68,161.0,22.0,4.0,4.0,Colorado
2022-04-01,566,285,73,179.0,24.0,2.0,1.0,414,196,58,130.0,25.0,1.0,3.0,Colorado
2022-05-01,585,283,71,206.0,18.0,5.0,2.0,404,177,70,131.0,18.0,4.0,4.0,Colorado
2022-06-01,585,319,76,162.0,23.0,4.0,1.0,492,240,68,151.0,24.0,4.0,5.0,Colorado
2022-07-01,557,282,80,156.0,34.0,4.0,1.0,378,174,57,122.0,18.0,4.0,3.0,Colorado
2022-08-01,524,257,73,173.0,13.0,4.0,1.0,395,201,60,112.0,17.0,4.0,1.0,Colorado
2019-01-01,2719,716,608,1243.0,0.0,0.0,152.0,3473,826,810,1643.0,0.0,0.0,194.0,California
2019-02-01,2583,640,598,1194.0,0.0,0.0,151.0,2826,758,613,1272.0,0.0,0.0,183.0,California
2019-03-01,3175,850,660,1501.0,0.0,0.0,164.0,3090,782,760,1375.0,0.0,0.0,173.0,California
2019-04-01,3095,1430,746,1430.0,0.0,0.0,178.0,3036,784,729,1358.0,0.0,0.0,165.0,California
2019-05-01,3053,779,682,1432.0,0.0,0.0,160.0,3775,1003,853,1673.0,0.0,0.0,246.0,California
2019-06-01,2962,732,706,1341.0,0.0,0.0,183.0,3362,830,827,1522.0,0.0,0.0,183.0,California
2019-07-01,3018,774,697,1383.0,0.0,0.0,164.0,3091,802,748,1358.0,0.0,0.0,183.0,California
2019-08-01,3032,728,735,1422.0,0.0,0.0,147.0,3217,767,727,1500.0,0.0,0.0,223.0,California
2019-09-01,2819,730,661,1271.0,0.0,0.0,157.0,2946,741,708,1328.0,0.0,0.0,169.0,California
2019-10-01,3178,767,752,1484.0,0.0,0.0,175.0,3241,855,750,1445.0,0.0,0.0,1911.0,California
2019-11-01,2592,635,549,1242.0,0.0,0.0,166.0,3050,809,682,1390.0,0.0,0.0,169.0,California
2019-12-01,2705,644,628,1282.0,0.0,0.0,151.0,3260,857,781,1426.0,0.0,0.0,196.0,California
2020-01-01,2788,667,628,1354.0,0.0,0.0,139.0,3092,782,755,1385.0,0.0,0.0,170.0,California
2020-02-01,2434,580,555,1155.0,0.0,0.0,144.0,2903,716,707,1301.0,0.0,0.0,179.0,California
2020-03-01,2272,570,547,1040.0,0.0,0.0,115.0,3117,807,715,1417.0,0.0,0.0,178.0,California
2020-04-01,9,2,2,4.0,0.0,0.0,1.0,4629,1171,1109,2085.0,0.0,0.0,264.0,California
2020-05-01,43,16,8,16.0,0.0,0.0,3.0,1554,410,407,637.0,0.0,0.0,100.0,California
2020-06-01,195,50,46,88.0,0.0,0.0,11.0,2878,761,705,1269.0,0.0,0.0,143.0,California
2020-07-01,9,2,2,4.0,0.0,0.0,1.0,7522,2083,1665,3319.0,0.0,0.0,455.0,California
2020-08-01,105,19,26,52.0,0.0,0.0,8.0,4682,1138,1108,2182.0,0.0,0.0,254.0,California
2020-09-01,538,130,131,253.0,0.0,0.0,24.0,3604,821,914,1641.0,0.0,0.0,228.0,California
2020-10-01,1562,544,288,645.0,0.0,0.0,85.0,2052,495,520,895.0,0.0,0.0,142.0,California
2020-11-01,1755,477,371,801.0,0.0,0.0,106.0,1940,501,468,852.0,0.0,0.0,119.0,California
2020-12-01,10,4,0,5.0,0.0,0.0,1.0,1995,474,506,891.0,0.0,0.0,124.0,California
2021-01-01,593,182,87,287.0,0.0,0.0,0.0,1820,403,462,851.0,0.0,0.0,104.0,California
2021-02-01,1746,548,302,817.0,0.0,0.0,79.0,1613,397,411,705.0,0.0,0.0,100.0,California
2021-03-01,2163,646,418,995.0,0.0,0.0,104.0,1825,454,410,851.0,0.0,0.0,110.0,California
2021-04-01,2540,688,576,1127.0,0.0,0.0,149.0,1851,447,459,838.0,0.0,0.0,107.0,California
2021-05-01,3084,750,706,1474.0,0.0,0.0,154.0,1759,445,427,801.0,0.0,0.0,86.0,California
2021-06-01,3330,904,736,1473.0,0.0,0.0,217.0,2005,492,472,921.0,0.0,0.0,120.0,California
2021-07-01,2961,694,640,1481.0,0.0,0.0,146.0,2459,631,580,1098.0,0.0,0.0,150.0,California
2021-08-01,2833,649,600,1432.0,0.0,0.0,152.0,2404,623,556,1099.0,0.0,0.0,126.0,California
2021-09-01,2441,550,495,1277.0,0.0,0.0,119.0,2748,647,629,1318.0,0.0,0.0,154.0,California
2021-10-01,2398,516,486,1292.0,0.0,0.0,104.0,2248,498,567,1041.0,0.0,0.0,142.0,California
2021-11-01,2508,543,581,1265.0,0.0,0.0,119.0,2361,581,580,1065.0,0.0,0.0,135.0,California
2021-12-01,2904,748,608,1416.0,0.0,0.0,132.0,2640,596,629,1282.0,0.0,0.0,133.0,California
2022-01-01,433,103,99,205.0,0.0,0.0,26.0,3204,774,743,1484.0,0.0,0.0,203.0,California
2022-02-01,1618,455,333,748.0,0.0,0.0,82.0,2838,653,681,1356.0,0.0,0.0,148.0,California
2022-03-01,3475,812,746,1753.0,0.0,0.0,164.0,3018,669,785,1395.0,0.0,0.0,169.0,California
2022-04-01,3126,770,701,1490.0,0.0,0.0,165.0,2585,571,631,1239.0,0.0,0.0,144.0,California
2022-05-01,3221,851,699,1479.0,0.0,0.0,192.0,2673,647,633,1252.0,0.0,0.0,141.0,California
2022-06-01,2624,611,576,1290.0,0.0,0.0,147.0,2590,646,560,1231.0,0.0,0.0,153.0,California
2022-07-01,2192,604,479,981.0,0.0,0.0,128.0,2626,671,593,1215.0,0.0,0.0,147.0,California
